date,spot_id,product_id,movement_type_id,quantity,cost
2026-03-11,17,154,1,3,15.3
2026-03-11,17,161,1,3,18.24
2026-03-11,17,186,1,6,40.5
2026-03-11,17,204,1,1,9.05
2026-03-11,17,205,1,3,10.02
2026-03-11,17,228,1,4,7.28
2026-03-11,17,229,1,4,8.32
2026-03-11,17,282,1,7,1.82
2026-03-11,17,283,1,2,1.26
2026-03-11,17,304,1,4,30.04
2026-03-11,17,305,1,3,19.44
2026-03-11,17,306,1,2,14.14
2026-03-11,17,307,1,1,7.39
2026-03-11,17,308,1,1,5.22
2026-03-11,17,309,1,2,9.54
2026-03-11,17,310,1,2,8.42
2026-03-11,17,313,1,1,3.58
2026-03-11,17,316,1,2,9.46
2026-03-11,17,319,1,2,26.9
2026-03-11,17,320,1,3,6.36
2026-03-11,17,321,1,2,7.5
2026-03-11,17,321,2,2,7.5
2026-03-11,17,374,1,4,28.2
2026-03-11,17,375,1,6,31.86
2026-03-11,17,376,1,3,13.05
2026-03-12,2,23,1,1,5.55
2026-03-12,2,24,1,2,13.44
2026-03-12,2,25,1,1,5.57
2026-03-12,2,31,1,3,11.04
2026-03-12,2,42,1,3,9.96
2026-03-12,2,63,1,1,3.1
2026-03-12,2,65,1,3,15.21
2026-03-12,2,106,1,2,10.16
2026-03-12,2,123,1,3,14.73
2026-03-12,2,129,1,4,5.6
2026-03-12,2,132,1,3,15.81
2026-03-12,2,136,1,3,9.12
2026-03-12,2,172,1,1,4.37
2026-03-12,2,173,1,3,12.69
2026-03-12,2,175,1,4,20.28
2026-03-12,2,177,1,2,9.18
2026-03-12,2,201,1,4,18.64
2026-03-12,2,202,1,1,5.86
2026-03-12,2,206,1,2,7.14
2026-03-12,2,231,1,4,10.08
2026-03-12,2,281,1,11,13.53
2026-03-12,2,282,1,4,1.12
2026-03-12,2,283,1,1,0.7
2026-03-12,2,303,1,1,0.49
2026-03-12,2,322,1,4,28.48
2026-03-12,2,323,1,1,7.11
2026-03-12,2,324,1,2,10.76
2026-03-12,2,327,1,4,16.52
2026-03-12,2,330,1,3,13.71
2026-03-12,2,331,1,2,9.76
2026-03-12,2,333,1,5,23.95
2026-03-12,2,336,1,2,8.2
2026-03-12,2,337,1,3,12.93
2026-03-12,2,338,1,2,11.86
2026-03-12,2,379,1,1,5.5
2026-03-12,2,380,1,5,36.35
2026-03-12,2,381,1,2,13.66
2026-03-12,2,383,1,2,8.56
2026-03-12,2,387,1,5,8.1
2026-03-12,2,388,1,5,8.25
2026-03-12,2,389,1,2,3.04
2026-03-12,9,23,1,2,11.1
2026-03-12,9,24,1,1,6.72
2026-03-12,9,25,1,3,16.71
2026-03-12,9,31,1,2,7.36
2026-03-12,9,42,1,3,9.96
2026-03-12,9,63,1,3,9.3
2026-03-12,9,65,1,4,20.28
2026-03-12,9,106,1,2,10.16
2026-03-12,9,123,1,6,29.46
2026-03-12,9,129,1,5,7.0
2026-03-12,9,132,1,3,15.81
2026-03-12,9,136,1,3,9.12
2026-03-12,9,172,1,1,4.37
2026-03-12,9,173,1,2,8.46
2026-03-12,9,175,1,5,25.35
2026-03-12,9,177,1,2,9.18
2026-03-12,9,201,1,3,13.98
2026-03-12,9,202,1,1,5.86
2026-03-12,9,206,1,2,7.14
2026-03-12,9,231,1,5,12.6
2026-03-12,9,281,1,4,4.92
2026-03-12,9,282,1,2,0.56
2026-03-12,9,283,1,4,2.8
2026-03-12,9,284,1,3,1.71
2026-03-12,9,322,1,5,35.6
2026-03-12,9,323,1,2,14.22
2026-03-12,9,324,1,2,10.76
2026-03-12,9,327,1,4,16.52
2026-03-12,9,330,1,5,22.85
2026-03-12,9,331,1,3,14.64
2026-03-12,9,333,1,7,33.53
2026-03-12,9,336,1,3,12.3
2026-03-12,9,336,2,2,8.2
2026-03-12,9,336,4,2,8.2
2026-03-12,9,337,1,3,12.93
2026-03-12,9,338,1,3,17.79
2026-03-12,9,378,1,3,18.42
2026-03-12,9,379,1,2,11.0
2026-03-12,9,380,1,8,58.16
2026-03-12,9,381,1,4,27.32
2026-03-12,9,383,1,2,8.56
2026-03-12,9,386,1,1,1.61
2026-03-12,9,387,1,8,12.96
2026-03-12,9,388,1,8,13.2
2026-03-12,9,389,1,5,7.6
2026-03-12,13,23,1,1,5.55
2026-03-12,13,24,1,2,13.44
2026-03-12,13,25,1,2,11.14
2026-03-12,13,31,1,1,3.68
2026-03-12,13,42,1,1,3.32
2026-03-12,13,63,1,2,6.2
2026-03-12,13,65,1,4,20.28
2026-03-12,13,106,1,2,10.16
2026-03-12,13,123,1,5,24.55
2026-03-12,13,129,1,2,2.8
2026-03-12,13,132,1,1,5.27
2026-03-12,13,136,1,3,9.12
2026-03-12,13,172,1,1,4.37
2026-03-12,13,173,1,8,33.84
2026-03-12,13,175,1,2,10.14
2026-03-12,13,177,1,2,9.18
2026-03-12,13,201,1,2,9.32
2026-03-12,13,202,1,1,5.86
2026-03-12,13,206,1,2,7.14
2026-03-12,13,231,1,2,5.04
2026-03-12,13,282,1,1,0.28
2026-03-12,13,283,1,2,1.4
2026-03-12,13,284,1,1,0.57
2026-03-12,13,316,2,1,4.73
2026-03-12,13,322,1,3,21.36
2026-03-12,13,323,1,2,14.22
2026-03-12,13,324,1,2,10.76
2026-03-12,13,327,1,3,12.39
2026-03-12,13,330,1,2,9.14
2026-03-12,13,331,1,1,4.88
2026-03-12,13,333,1,3,14.37
2026-03-12,13,336,1,4,16.4
2026-03-12,13,336,2,4,16.4
2026-03-12,13,336,4,1,4.1
2026-03-12,13,337,1,5,21.55
2026-03-12,13,338,1,5,29.65
2026-03-12,13,379,1,2,11.0
2026-03-12,13,380,1,3,21.81
2026-03-12,13,381,1,2,13.66
2026-03-12,13,382,2,1,0.0
2026-03-12,13,383,1,2,8.56
2026-03-12,13,386,1,1,1.61
2026-03-12,13,387,1,3,4.86
2026-03-12,13,388,1,3,4.95
2026-03-12,13,389,1,2,3.04
2026-03-12,17,23,1,1,5.55
2026-03-12,17,24,1,3,20.16
2026-03-12,17,25,1,2,11.14
2026-03-12,17,31,1,3,11.04
2026-03-12,17,42,1,2,6.64
2026-03-12,17,63,1,4,12.4
2026-03-12,17,65,1,4,20.28
2026-03-12,17,106,1,2,10.16
2026-03-12,17,123,1,8,39.28
2026-03-12,17,129,1,4,5.6
2026-03-12,17,132,1,4,21.08
2026-03-12,17,136,1,1,3.04
2026-03-12,17,172,1,2,8.74
2026-03-12,17,173,1,2,8.46
2026-03-12,17,175,1,5,25.35
2026-03-12,17,177,1,2,9.18
2026-03-12,17,201,1,2,9.32
2026-03-12,17,202,1,2,11.72
2026-03-12,17,206,1,2,7.14
2026-03-12,17,231,1,4,10.08
2026-03-12,17,282,1,8,2.24
2026-03-12,17,283,1,2,1.4
2026-03-12,17,303,1,1,0.49
2026-03-12,17,322,1,3,21.36
2026-03-12,17,323,1,2,14.22
2026-03-12,17,324,1,2,10.76
2026-03-12,17,327,1,3,12.39
2026-03-12,17,330,1,2,9.14
2026-03-12,17,331,1,1,4.88
2026-03-12,17,333,1,3,14.37
2026-03-12,17,336,1,2,8.2
2026-03-12,17,336,2,2,8.2
2026-03-12,17,337,1,3,12.93
2026-03-12,17,338,2,2,11.86
2026-03-12,17,379,1,2,11.0
2026-03-12,17,380,1,3,21.81
2026-03-12,17,381,1,2,13.66
2026-03-12,17,383,1,2,8.56
2026-03-12,17,384,2,2,0.0
2026-03-12,17,385,2,2,0.0
2026-03-12,17,386,1,1,1.61
2026-03-12,17,387,1,3,4.86
2026-03-12,17,388,1,3,4.95
2026-03-12,17,389,1,2,3.04
2026-03-13,2,14,1,4,14.04
2026-03-13,2,15,1,4,11.84
2026-03-13,2,16,1,3,15.6
2026-03-13,2,17,1,4,19.76
2026-03-13,2,17,2,2,9.88
2026-03-13,2,18,1,3,20.16
2026-03-13,2,43,1,2,13.56
2026-03-13,2,54,1,4,11.2
2026-03-13,2,56,1,2,12.0
2026-03-13,2,57,1,2,11.56
2026-03-13,2,64,1,5,24.9
2026-03-13,2,99,1,3,12.18
2026-03-13,2,117,1,4,7.08
2026-03-13,2,139,1,4,28.4
2026-03-13,2,139,2,2,14.2
2026-03-13,2,149,1,3,18.63
2026-03-13,2,153,1,4,16.64
2026-03-13,2,199,1,4,8.48
2026-03-13,2,207,1,5,28.15
2026-03-13,2,207,2,1,5.63
2026-03-13,2,208,1,3,19.2
2026-03-13,2,209,1,1,11.23
2026-03-13,2,210,1,2,21.94
2026-03-13,2,281,1,3,2.94
2026-03-13,2,282,1,4,1.04
2026-03-13,2,283,1,5,3.4
2026-03-13,2,303,1,1,0.41
2026-03-13,2,330,2,1,4.57
2026-03-13,2,339,1,4,20.52
2026-03-13,2,339,2,3,15.39
2026-03-13,2,340,1,2,10.48
2026-03-13,2,341,1,2,11.82
2026-03-13,2,341,2,2,11.82
2026-03-13,2,346,3,3,15.899999999999999
2026-03-13,2,350,1,6,27.48
2026-03-13,2,350,2,1,4.58
2026-03-13,2,351,1,4,17.52
2026-03-13,2,351,2,3,13.14
2026-03-13,2,354,1,2,3.34
2026-03-13,2,355,1,2,3.8
2026-03-13,2,359,1,2,7.98
2026-03-13,2,360,1,3,19.83
2026-03-13,2,360,2,3,19.830000000000002
2026-03-13,2,361,1,2,5.18
2026-03-13,2,392,1,8,42.88
2026-03-13,2,392,2,3,16.080000000000002
2026-03-13,2,393,1,3,16.47
2026-03-13,2,394,1,2,7.26
2026-03-13,2,395,1,2,7.64
2026-03-13,2,396,1,2,8.54
2026-03-13,9,14,1,2,7.02
2026-03-13,9,14,2,2,7.02
2026-03-13,9,15,1,2,5.92
2026-03-13,9,16,1,5,26.0
2026-03-13,9,16,2,1,5.2
2026-03-13,9,17,1,4,19.76
2026-03-13,9,18,1,4,26.88
2026-03-13,9,18,2,2,13.44
2026-03-13,9,43,1,4,27.12
2026-03-13,9,54,1,6,16.8
2026-03-13,9,56,1,5,30.0
2026-03-13,9,57,1,5,28.9
2026-03-13,9,57,2,2,11.56
2026-03-13,9,64,1,5,24.9
2026-03-13,9,64,2,1,4.98
2026-03-13,9,99,1,10,40.6
2026-03-13,9,117,1,4,7.08
2026-03-13,9,139,1,4,28.4
2026-03-13,9,149,1,3,18.63
2026-03-13,9,153,1,2,8.32
2026-03-13,9,199,1,4,8.48
2026-03-13,9,207,1,5,28.15
2026-03-13,9,207,2,1,5.63
2026-03-13,9,208,1,6,38.4
2026-03-13,9,209,1,4,44.92
2026-03-13,9,210,1,3,32.91
2026-03-13,9,281,1,5,4.9
2026-03-13,9,282,1,2,0.52
2026-03-13,9,283,1,8,5.44
2026-03-13,9,284,1,1,0.54
2026-03-13,9,303,1,1,0.41
2026-03-13,9,333,2,4,19.16
2026-03-13,9,333,4,4,19.16
2026-03-13,9,339,1,9,46.17
2026-03-13,9,340,1,2,10.48
2026-03-13,9,341,1,6,35.46
2026-03-13,9,346,2,7,37.1
2026-03-13,9,346,3,7,37.1
2026-03-13,9,346,4,7,37.1
2026-03-13,9,350,1,4,18.32
2026-03-13,9,350,2,2,9.16
2026-03-13,9,351,1,10,43.8
2026-03-13,9,351,2,2,8.76
2026-03-13,9,354,1,7,11.69
2026-03-13,9,355,1,7,13.3
2026-03-13,9,359,1,3,11.97
2026-03-13,9,360,1,3,19.83
2026-03-13,9,361,1,3,7.77
2026-03-13,9,392,1,16,85.76
2026-03-13,9,392,2,1,5.36
2026-03-13,9,393,1,5,27.45
2026-03-13,9,393,2,3,16.47
2026-03-13,9,394,1,6,21.78
2026-03-13,9,394,2,1,3.63
2026-03-13,9,395,1,4,15.28
2026-03-13,9,396,1,4,17.08
2026-03-13,13,14,1,2,7.02
2026-03-13,13,14,2,1,3.51
2026-03-13,13,15,1,2,5.92
2026-03-13,13,16,1,3,15.6
2026-03-13,13,17,1,3,14.82
2026-03-13,13,17,2,1,4.94
2026-03-13,13,18,1,4,26.88
2026-03-13,13,43,1,4,27.12
2026-03-13,13,54,1,5,14.0
2026-03-13,13,54,2,1,2.8
2026-03-13,13,56,1,3,18.0
2026-03-13,13,57,1,3,17.34
2026-03-13,13,57,2,1,5.78
2026-03-13,13,64,1,5,24.9
2026-03-13,13,64,2,1,4.98
2026-03-13,13,99,1,3,12.18
2026-03-13,13,117,1,3,5.31
2026-03-13,13,139,1,4,28.4
2026-03-13,13,149,1,2,12.42
2026-03-13,13,153,1,2,8.32
2026-03-13,13,199,1,3,6.36
2026-03-13,13,207,1,4,22.52
2026-03-13,13,207,2,2,11.26
2026-03-13,13,208,1,5,32.0
2026-03-13,13,208,2,2,12.8
2026-03-13,13,209,1,4,44.92
2026-03-13,13,210,1,2,21.94
2026-03-13,13,283,1,3,2.04
2026-03-13,13,327,2,1,4.13
2026-03-13,13,331,2,1,4.88
2026-03-13,13,339,1,3,15.39
2026-03-13,13,340,1,2,10.48
2026-03-13,13,341,1,2,11.82
2026-03-13,13,346,1,2,10.6
2026-03-13,13,346,2,2,10.6
2026-03-13,13,346,4,1,5.3
2026-03-13,13,349,2,1,0.0
2026-03-13,13,350,1,4,18.32
2026-03-13,13,350,2,1,4.58
2026-03-13,13,351,1,3,13.14
2026-03-13,13,351,2,1,4.38
2026-03-13,13,354,1,2,3.34
2026-03-13,13,355,1,2,3.8
2026-03-13,13,359,1,4,15.96
2026-03-13,13,360,1,5,33.05
2026-03-13,13,361,1,5,12.95
2026-03-13,13,392,1,9,48.24
2026-03-13,13,392,2,4,21.44
2026-03-13,13,393,1,2,10.98
2026-03-13,13,394,1,1,3.63
2026-03-13,13,395,1,1,3.82
2026-03-13,13,396,1,2,8.54
2026-03-13,17,14,1,1,3.51
2026-03-13,17,14,2,1,3.51
2026-03-13,17,15,1,1,2.96
2026-03-13,17,16,1,2,10.4
2026-03-13,17,17,1,1,4.94
2026-03-13,17,18,1,1,6.72
2026-03-13,17,43,1,1,6.78
2026-03-13,17,54,1,3,8.4
2026-03-13,17,56,1,3,18.0
2026-03-13,17,57,1,3,17.34
2026-03-13,17,64,1,5,24.9
2026-03-13,17,99,1,3,12.18
2026-03-13,17,117,1,3,5.31
2026-03-13,17,117,2,1,1.77
2026-03-13,17,139,1,4,28.4
2026-03-13,17,149,1,3,18.63
2026-03-13,17,153,1,2,8.32
2026-03-13,17,199,1,3,6.36
2026-03-13,17,207,1,2,11.26
2026-03-13,17,208,1,3,19.2
2026-03-13,17,209,1,3,33.69
2026-03-13,17,210,1,4,43.88
2026-03-13,17,282,1,6,1.56
2026-03-13,17,283,1,3,2.04
2026-03-13,17,284,1,1,0.54
2026-03-13,17,333,2,2,9.58
2026-03-13,17,339,1,3,15.39
2026-03-13,17,340,1,2,10.48
2026-03-13,17,341,1,2,11.82
2026-03-13,17,346,1,2,10.6
2026-03-13,17,346,2,2,10.6
2026-03-13,17,350,1,4,18.32
2026-03-13,17,351,1,3,13.14
2026-03-13,17,351,2,1,4.38
2026-03-13,17,354,1,2,3.34
2026-03-13,17,354,2,2,3.34
2026-03-13,17,355,1,2,3.8
2026-03-13,17,359,1,2,7.98
2026-03-13,17,360,1,3,19.83
2026-03-13,17,361,1,2,5.18
2026-03-13,17,383,2,1,4.28
2026-03-13,17,392,1,7,37.52
2026-03-13,17,393,1,2,10.98
2026-03-13,17,394,1,1,3.63
2026-03-13,17,394,2,1,3.63
2026-03-13,17,395,1,1,3.82
2026-03-13,17,396,1,2,8.54
2026-03-13,17,396,2,1,4.27
2026-03-16,2,1,1,2,14.74
2026-03-16,2,2,1,3,21.15
2026-03-16,2,10,1,2,14.22
2026-03-16,2,16,1,2,10.38
2026-03-16,2,17,1,1,5.45
2026-03-16,2,19,1,1,5.16
2026-03-16,2,20,1,4,15.84
2026-03-16,2,21,1,3,5.28
2026-03-16,2,22,1,1,2.83
2026-03-16,2,27,1,4,17.8
2026-03-16,2,46,1,2,2.04
2026-03-16,2,55,1,2,2.94
2026-03-16,2,58,1,1,1.54
2026-03-16,2,81,1,1,5.07
2026-03-16,2,88,1,3,10.11
2026-03-16,2,90,1,3,14.94
2026-03-16,2,112,1,2,10.12
2026-03-16,2,121,1,6,31.98
2026-03-16,2,147,1,3,9.12
2026-03-16,2,156,1,4,15.72
2026-03-16,2,158,1,4,22.72
2026-03-16,2,165,1,1,1.36
2026-03-16,2,166,1,4,11.36
2026-03-16,2,167,1,1,1.49
2026-03-16,2,179,1,4,10.76
2026-03-16,2,180,1,3,11.85
2026-03-16,2,181,1,2,3.62
2026-03-16,2,216,1,6,12.84
2026-03-16,2,219,1,4,10.0
2026-03-16,2,256,1,3,12.54
2026-03-16,2,257,1,3,9.0
2026-03-16,2,260,1,1,6.96
2026-03-16,2,261,1,2,10.28
2026-03-16,2,262,1,2,10.7
2026-03-16,2,263,1,6,31.14
2026-03-16,2,264,1,2,10.86
2026-03-16,2,267,1,3,12.51
2026-03-16,2,268,1,4,16.16
2026-03-16,2,271,1,3,12.42
2026-03-16,2,273,1,2,3.04
2026-03-16,2,274,1,2,3.52
2026-03-16,2,276,1,1,8.91
2026-03-16,2,277,1,3,7.53
2026-03-16,2,278,1,1,3.07
2026-03-16,2,281,1,8,8.88
2026-03-16,2,282,1,1,0.27
2026-03-16,2,283,1,1,0.64
2026-03-16,2,284,1,2,0.84
2026-03-16,2,362,1,2,8.38
2026-03-16,2,397,1,6,43.68
2026-03-16,2,398,1,2,10.6
2026-03-16,9,1,1,6,44.22
2026-03-16,9,2,1,3,21.15
2026-03-16,9,10,1,3,21.33
2026-03-16,9,16,1,2,10.38
2026-03-16,9,17,1,2,10.9
2026-03-16,9,19,1,2,10.32
2026-03-16,9,20,1,6,23.76
2026-03-16,9,21,1,2,3.52
2026-03-16,9,22,1,2,5.66
2026-03-16,9,27,1,2,8.9
2026-03-16,9,46,1,1,1.02
2026-03-16,9,55,1,1,1.47
2026-03-16,9,58,1,2,3.08
2026-03-16,9,81,1,2,10.14
2026-03-16,9,88,1,10,33.7
2026-03-16,9,90,1,3,14.94
2026-03-16,9,112,1,2,10.12
2026-03-16,9,121,1,8,42.64
2026-03-16,9,147,1,3,9.12
2026-03-16,9,156,1,8,31.44
2026-03-16,9,158,1,2,11.36
2026-03-16,9,165,1,2,2.72
2026-03-16,9,166,1,11,31.24
2026-03-16,9,167,1,3,4.47
2026-03-16,9,179,1,11,29.59
2026-03-16,9,180,1,6,23.7
2026-03-16,9,181,1,4,7.24
2026-03-16,9,182,1,1,8.8
2026-03-16,9,216,1,11,23.54
2026-03-16,9,219,1,4,10.0
2026-03-16,9,256,1,2,8.36
2026-03-16,9,257,1,1,3.0
2026-03-16,9,260,1,4,27.84
2026-03-16,9,261,1,4,20.56
2026-03-16,9,262,1,3,16.05
2026-03-16,9,263,1,10,51.9
2026-03-16,9,264,1,4,21.72
2026-03-16,9,267,1,5,20.85
2026-03-16,9,268,1,3,12.12
2026-03-16,9,271,1,6,24.84
2026-03-16,9,273,1,2,3.04
2026-03-16,9,274,1,4,7.04
2026-03-16,9,276,1,3,26.73
2026-03-16,9,277,1,3,7.53
2026-03-16,9,278,1,4,12.28
2026-03-16,9,279,1,2,8.14
2026-03-16,9,280,1,2,6.42
2026-03-16,9,281,1,3,3.33
2026-03-16,9,282,1,3,0.81
2026-03-16,9,283,1,2,1.28
2026-03-16,9,284,1,1,0.42
2026-03-16,9,301,1,1,0.45
2026-03-16,9,303,1,1,0.51
2026-03-16,9,362,1,4,16.76
2026-03-16,9,397,1,10,72.8
2026-03-16,9,398,1,4,21.2
2026-03-16,13,1,1,4,29.48
2026-03-16,13,2,1,2,14.1
2026-03-16,13,10,1,6,42.66
2026-03-16,13,16,1,1,5.19
2026-03-16,13,17,1,3,16.35
2026-03-16,13,19,1,2,10.32
2026-03-16,13,20,1,3,11.88
2026-03-16,13,21,1,3,5.28
2026-03-16,13,22,1,2,5.66
2026-03-16,13,27,1,1,4.45
2026-03-16,13,46,1,2,2.04
2026-03-16,13,55,1,2,2.94
2026-03-16,13,58,1,3,4.62
2026-03-16,13,81,1,1,5.07
2026-03-16,13,88,1,2,6.74
2026-03-16,13,90,1,4,19.92
2026-03-16,13,112,1,2,10.12
2026-03-16,13,121,1,4,21.32
2026-03-16,13,147,1,1,3.04
2026-03-16,13,156,1,10,39.3
2026-03-16,13,158,1,1,5.68
2026-03-16,13,165,1,3,4.08
2026-03-16,13,166,1,4,11.36
2026-03-16,13,167,1,4,5.96
2026-03-16,13,179,1,4,10.76
2026-03-16,13,180,1,2,7.9
2026-03-16,13,181,1,2,3.62
2026-03-16,13,182,1,1,8.8
2026-03-16,13,216,1,3,6.42
2026-03-16,13,219,1,3,7.5
2026-03-16,13,256,1,1,4.18
2026-03-16,13,257,1,1,3.0
2026-03-16,13,260,1,1,6.96
2026-03-16,13,261,1,2,10.28
2026-03-16,13,262,1,2,10.7
2026-03-16,13,263,1,6,31.14
2026-03-16,13,264,1,2,10.86
2026-03-16,13,267,1,3,12.51
2026-03-16,13,268,1,3,12.12
2026-03-16,13,271,1,3,12.42
2026-03-16,13,273,1,2,3.04
2026-03-16,13,274,1,2,3.52
2026-03-16,13,276,1,4,35.64
2026-03-16,13,277,1,5,12.55
2026-03-16,13,278,1,5,15.35
2026-03-16,13,279,1,2,8.14
2026-03-16,13,280,1,2,6.42
2026-03-16,13,283,1,3,1.92
2026-03-16,13,362,1,2,8.38
2026-03-16,13,397,1,6,43.68
2026-03-16,13,398,1,2,10.6
2026-03-16,17,1,1,3,22.11
2026-03-16,17,2,1,3,21.15
2026-03-16,17,10,1,2,14.22
2026-03-16,17,16,1,1,5.19
2026-03-16,17,17,1,1,5.45
2026-03-16,17,19,1,2,10.32
2026-03-16,17,20,1,1,3.96
2026-03-16,17,21,1,2,3.52
2026-03-16,17,22,1,3,8.49
2026-03-16,17,27,1,2,8.9
2026-03-16,17,46,1,4,4.08
2026-03-16,17,55,1,4,5.88
2026-03-16,17,58,1,2,3.08
2026-03-16,17,81,1,2,10.14
2026-03-16,17,88,1,4,13.48
2026-03-16,17,90,1,3,14.94
2026-03-16,17,112,1,4,20.24
2026-03-16,17,121,1,3,15.99
2026-03-16,17,147,1,2,6.08
2026-03-16,17,156,1,6,23.58
2026-03-16,17,158,1,2,11.36
2026-03-16,17,165,1,1,1.36
2026-03-16,17,165,2,1,1.36
2026-03-16,17,166,1,4,11.36
2026-03-16,17,167,1,3,4.47
2026-03-16,17,179,1,4,10.76
2026-03-16,17,180,1,2,7.9
2026-03-16,17,181,1,2,3.62
2026-03-16,17,182,1,1,8.8
2026-03-16,17,216,1,6,12.84
2026-03-16,17,219,1,3,7.5
2026-03-16,17,256,1,2,8.36
2026-03-16,17,257,1,2,6.0
2026-03-16,17,260,1,2,13.92
2026-03-16,17,261,1,2,10.28
2026-03-16,17,262,1,2,10.7
2026-03-16,17,263,1,6,31.14
2026-03-16,17,264,1,2,10.86
2026-03-16,17,267,1,3,12.51
2026-03-16,17,268,1,3,12.12
2026-03-16,17,271,1,3,12.42
2026-03-16,17,273,1,2,3.04
2026-03-16,17,274,1,2,3.52
2026-03-16,17,276,1,2,17.82
2026-03-16,17,277,1,3,7.53
2026-03-16,17,278,1,2,6.14
2026-03-16,17,279,1,2,8.14
2026-03-16,17,280,1,2,6.42
2026-03-16,17,282,1,11,2.97
2026-03-16,17,283,1,1,0.64
2026-03-16,17,303,1,1,0.51
2026-03-16,17,362,1,2,8.38
2026-03-16,17,397,1,6,43.68
2026-03-16,17,398,1,2,10.6
2026-03-17,2,3,1,3,15.33
2026-03-17,2,33,1,3,9.54
2026-03-17,2,45,1,3,12.93
2026-03-17,2,59,1,6,18.78
2026-03-17,2,91,1,5,14.5
2026-03-17,2,92,1,5,26.6
2026-03-17,2,126,1,2,8.0
2026-03-17,2,131,1,4,7.52
2026-03-17,2,133,1,3,10.2
2026-03-17,2,134,1,2,8.76
2026-03-17,2,135,1,1,5.58
2026-03-17,2,174,1,2,8.22
2026-03-17,2,183,1,2,10.94
2026-03-17,2,184,1,1,4.09
2026-03-17,2,185,1,2,11.32
2026-03-17,2,217,1,2,9.7
2026-03-17,2,233,1,4,11.52
2026-03-17,2,281,1,7,8.82
2026-03-17,2,282,1,3,0.96
2026-03-17,2,283,1,3,1.59
2026-03-17,2,285,1,2,11.02
2026-03-17,2,286,1,2,14.32
2026-03-17,2,287,1,2,14.22
2026-03-17,2,288,1,2,11.48
2026-03-17,2,289,1,5,29.45
2026-03-17,2,290,1,3,19.92
2026-03-17,2,295,1,2,9.84
2026-03-17,2,296,1,3,12.0
2026-03-17,2,297,1,5,22.9
2026-03-17,2,298,1,1,4.94
2026-03-17,2,299,1,3,8.76
2026-03-17,2,300,1,1,4.05
2026-03-17,2,302,1,1,0.45
2026-03-17,2,303,1,2,1.04
2026-03-17,2,366,1,2,7.38
2026-03-17,2,368,1,2,8.4
2026-03-17,2,369,1,3,14.67
2026-03-17,2,372,1,2,3.44
2026-03-17,2,399,1,4,23.28
2026-03-17,2,400,1,3,12.0
2026-03-17,2,401,2,1,0.0
2026-03-17,9,3,1,2,10.22
2026-03-17,9,33,1,2,6.36
2026-03-17,9,45,1,2,8.62
2026-03-17,9,59,1,3,9.39
2026-03-17,9,91,1,2,5.8
2026-03-17,9,92,1,8,42.56
2026-03-17,9,126,1,5,20.0
2026-03-17,9,131,1,3,5.64
2026-03-17,9,133,1,3,10.2
2026-03-17,9,134,1,4,17.52
2026-03-17,9,135,1,2,11.16
2026-03-17,9,174,1,1,4.11
2026-03-17,9,183,1,2,10.94
2026-03-17,9,184,1,2,8.18
2026-03-17,9,185,1,6,33.96
2026-03-17,9,217,1,2,9.7
2026-03-17,9,233,1,3,8.64
2026-03-17,9,281,1,8,10.08
2026-03-17,9,282,1,3,0.96
2026-03-17,9,283,1,3,1.59
2026-03-17,9,284,1,3,1.17
2026-03-17,9,285,1,4,22.04
2026-03-17,9,286,1,3,21.48
2026-03-17,9,287,1,4,28.44
2026-03-17,9,288,1,2,11.48
2026-03-17,9,289,1,8,47.12
2026-03-17,9,290,1,5,33.2
2026-03-17,9,295,1,4,19.68
2026-03-17,9,296,1,5,20.0
2026-03-17,9,297,1,9,41.22
2026-03-17,9,298,1,3,14.82
2026-03-17,9,299,1,3,8.76
2026-03-17,9,300,1,4,16.2
2026-03-17,9,366,1,4,14.76
2026-03-17,9,367,1,1,3.96
2026-03-17,9,368,1,4,16.8
2026-03-17,9,369,1,5,24.45
2026-03-17,9,372,1,4,6.88
2026-03-17,9,399,1,8,46.56
2026-03-17,9,400,1,5,20.0
2026-03-17,13,3,1,2,10.22
2026-03-17,13,33,1,1,3.18
2026-03-17,13,45,1,1,4.31
2026-03-17,13,59,1,6,18.78
2026-03-17,13,91,1,3,8.7
2026-03-17,13,92,1,3,15.96
2026-03-17,13,126,1,4,16.0
2026-03-17,13,131,1,2,3.76
2026-03-17,13,133,1,2,6.8
2026-03-17,13,134,1,4,17.52
2026-03-17,13,135,1,2,11.16
2026-03-17,13,174,1,1,4.11
2026-03-17,13,183,1,2,10.94
2026-03-17,13,184,1,1,4.09
2026-03-17,13,185,1,1,5.66
2026-03-17,13,217,1,1,4.85
2026-03-17,13,233,1,2,5.76
2026-03-17,13,273,2,1,1.52
2026-03-17,13,283,1,2,1.06
2026-03-17,13,285,1,2,11.02
2026-03-17,13,286,1,2,14.32
2026-03-17,13,287,1,2,14.22
2026-03-17,13,288,1,2,11.48
2026-03-17,13,289,1,5,29.45
2026-03-17,13,290,1,3,19.92
2026-03-17,13,295,1,2,9.84
2026-03-17,13,296,1,2,8.0
2026-03-17,13,297,1,5,22.9
2026-03-17,13,298,1,4,19.76
2026-03-17,13,299,1,5,14.6
2026-03-17,13,300,1,5,20.25
2026-03-17,13,366,1,2,7.38
2026-03-17,13,367,1,1,3.96
2026-03-17,13,368,1,2,8.4
2026-03-17,13,369,1,3,14.67
